date,code,name,open,high,low,close,volume,amount
2025-09-15 15:00,600519,,1515.87,1517.48,1501.5,1515.1,25827.0,3901929728.0
2025-09-12 15:00,600519,,1526.0,1538.02,1510.53,1516.0,33722.0,5132185088.0
2025-09-11 15:00,600519,,1522.01,1526.02,1508.5,1523.5,37238.0,5642778624.0
2025-09-10 15:00,600519,,1506.66,1529.95,1496.0,1522.01,49663.0,7541459968.0
2025-09-09 15:00,600519,,1505.0,1509.95,1493.42,1505.0,35742.0,5366649856.0
2025-09-08 15:00,600519,,1483.0,1506.44,1477.5,1501.23,51382.0,7682065920.0
2025-09-05 15:00,600519,,1471.0,1486.97,1464.0,1483.0,37388.0,5519312384.0
2025-09-04 15:00,600519,,1472.0,1479.3,1460.47,1472.66,47746.0,7017084928.0
2025-09-03 15:00,600519,,1491.0,1503.5,1466.0,1480.55,45045.0,6656011264.0
2025-09-02 15:00,600519,,1478.66,1509.0,1478.0,1491.3,56688.0,8470012928.0
2025-09-01 15:00,600519,,1482.2,1488.0,1465.7,1476.1,45123.0,6658918400.0
2025-08-29 15:00,600519,,1453.0,1482.58,1452.0,1480.0,62256.0,9159701504.0
2025-08-28 15:00,600519,,1447.97,1456.1,1438.77,1446.1,39281.0,5683673088.0
2025-08-27 15:00,600519,,1481.88,1484.93,1448.0,1448.0,56006.0,8184168960.0
2025-08-26 15:00,600519,,1490.32,1494.23,1480.01,1481.61,39602.0,5883916800.0
2025-08-25 15:00,600519,,1470.01,1496.0,1466.0,1490.33,65324.0,9676719104.0
2025-08-22 15:00,600519,,1448.88,1464.0,1444.77,1463.95,44970.0,6544867328.0
2025-08-21 15:00,600519,,1453.45,1454.99,1443.65,1448.25,30890.0,4470441472.0
2025-08-20 15:00,600519,,1438.0,1452.8,1430.02,1450.0,45804.0,6623095808.0
2025-08-19 15:00,600519,,1433.5,1446.66,1432.0,1438.0,46371.0,6678540800.0
2025-08-18 15:00,600519,,1426.99,1436.64,1423.1,1428.5,47377.0,6773477888.0
2025-08-15 15:00,600519,,1426.01,1428.66,1420.22,1422.08,47581.0,6772436992.0
2025-08-14 15:00,600519,,1420.94,1447.51,1420.94,1426.99,48129.0,6897535488.0
2025-08-13 15:00,600519,,1425.0,1433.68,1420.0,1420.05,65527.0,9325460480.0
2025-08-12 15:00,600519,,1449.0,1465.07,1436.0,1437.04,42019.0,6095342080.0
2025-08-11 15:00,600519,,1423.5,1451.99,1423.0,1445.0,47159.0,6794034176.0
2025-08-08 15:00,600519,,1423.05,1426.5,1418.0,1420.97,18655.0,2651478016.0
2025-08-07 15:00,600519,,1423.88,1427.7,1420.06,1422.35,28001.0,3988765696.0
2025-08-06 15:00,600519,,1429.0,1429.0,1419.3,1423.88,23699.0,3372334848.0
2025-08-05 15:00,600519,,1421.0,1429.94,1417.11,1427.74,25342.0,3607931392.0
2025-08-04 15:00,600519,,1415.0,1419.8,1414.0,1419.0,18687.0,2647105792.0
2025-08-01 15:00,600519,,1421.87,1425.96,1414.0,1417.0,29635.0,4200850688.0
2025-07-31 15:00,600519,,1443.0,1444.87,1418.0,1421.67,51797.0,7386302976.0
2025-07-30 15:00,600519,,1444.0,1457.16,1437.0,1449.44,31867.0,4612882944.0
2025-07-29 15:00,600519,,1439.6,1448.79,1435.01,1439.0,26304.0,3785848064.0
2025-07-28 15:00,600519,,1453.0,1454.99,1436.3,1438.66,38586.0,5560966144.0
2025-07-25 15:00,600519,,1491.4,1491.4,1453.0,1455.0,41911.0,6140078592.0
2025-07-24 15:00,600519,,1476.0,1499.0,1475.0,1491.5,38803.0,5786337280.0
2025-07-23 15:00,600519,,1469.0,1495.0,1468.95,1475.5,45044.0,6676301312.0
2025-07-22 15:00,600519,,1444.0,1466.6,1440.68,1464.98,42118.0,6127636992.0
2025-07-21 15:00,600519,,1436.99,1446.8,1435.0,1443.0,26203.0,3779891712.0
2025-07-18 15:00,600519,,1420.0,1437.81,1416.38,1437.0,41823.0,5984949760.0
2025-07-17 15:00,600519,,1413.98,1423.01,1412.88,1416.35,23105.0,3273100288.0
2025-07-16 15:00,600519,,1410.01,1417.49,1409.95,1411.03,21286.0,3006882560.0
2025-07-15 15:00,600519,,1420.98,1422.93,1408.32,1411.0,35405.0,5005150208.0
2025-07-14 15:00,600519,,1430.0,1434.98,1421.6,1423.6,27780.0,3961735936.0
2025-07-11 15:00,600519,,1423.16,1458.0,1423.16,1427.0,57243.0,8239010304.0
2025-07-10 15:00,600519,,1418.97,1436.18,1410.4,1426.5,38725.0,5503329792.0
2025-07-09 15:00,600519,,1415.0,1429.97,1414.17,1418.88,27745.0,3950810624.0
2025-07-08 15:00,600519,,1410.71,1420.0,1410.7,1416.11,18673.0,2643302656.0
2025-07-07 15:00,600519,,1422.28,1423.5,1410.01,1410.7,23854.0,3370562560.0
2025-07-04 15:00,600519,,1415.7,1431.89,1410.01,1422.22,28766.0,4086547200.0
